Nom_exploitant,Raison_sociale,Description_infraction,Adresse_lieu_infraction,Type_etablissement,Information_etablissement,Date_infraction,Date_jugement,Date_publication,Amende,SOC_CD_LOI,SOC_NOM_LOI,SOC_CD_REGL,SOC_NOM_REGL,SOC_CD_ARTCL_INFRC,SOC_NOM_ARTCL_INFRC,SOC_CD_POURS,SOC_DESC_POURS,SOC_CD_REGRP_TYP_ENTT,SOC_DESC_REGRP_TYP_ENTT,Latitude,Longitude
9366-2674 QUEBEC INC.,YAMI SUSHI,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","6720 BOULEVARD JOSEPH-RENAUD MONTREAL, (QC) H1K3V4",RESTAURANT,,02/15/2024 00:00:00,03/07/2025 00:00:00,03/07/2025 00:00:00,4000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,21,RESTAURATION,45.6046466,-73.5525689
EPICERIE BOUCHERIE L'OLIVIER INC.,SUPERMARCHE L'OLIVIER,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","234 RUE JEAN-TALON EST MONTREAL, (QC) H2R1S7",EPICERIE/BOUCHERIE,,02/15/2024 00:00:00,03/07/2025 00:00:00,03/07/2025 00:00:00,4500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,20,DÉTAIL,45.5364418,-73.6158347
BOUCHERIE CHAMPFLEURI INC.,BOUCHERIE CHAMPFLEURI,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","1577 AVENUE DU MONT-ROYAL EST MONTREAL, (QC) H2J1Z3",EPICERIE/BOUCHERIE,,04/30/2024 00:00:00,10/16/2025 00:00:00,10/16/2025 00:00:00,3000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,20,DÉTAIL,45.5319826,-73.575727
BOUCHERIE CHAMPFLEURI INC.,BOUCHERIE CHAMPFLEURI,"DANS UN LOCAL OU VEHICULE UTILISE POUR LA PREPARATION DE PRODUITS: LES PLANCHERS DOIVENT ETRE NON ABSORBANTS, LAVABLES, SANS FISSURES ET EXEMPTS DE BRAN DE SCIE, DE CARTON, DE SEL OU DE TOUTE MATIERE SECHE OU HUMIDE.","1577 AVENUE DU MONT-ROYAL EST MONTREAL, (QC) H2J1Z3",EPICERIE/BOUCHERIE,,04/30/2024 00:00:00,10/16/2025 00:00:00,10/16/2025 00:00:00,800 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.5               ,NORMES LOCAL OU VEHICULE POUR PREPARATION,3,VILLE DE MONTREAL,20,DÉTAIL,45.5319826,-73.575727
9409-4364 QUEBEC INC.,PHO RACHEL,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","14 RUE RACHEL EST MONTREAL, (QC) H2W1C5",RESTAURANT,,05/03/2024 00:00:00,05/29/2025 00:00:00,05/29/2025 00:00:00,1300 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,21,RESTAURATION,45.5182549,-73.5814627
9295-3009 QUEBEC INC.,BOULANGERIE LE DELICIEUX,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","1564 RUE DUDEMAINE MONTREAL, (QC) H3M1R1",BOULANGERIE/PATISSERIE DE DEPOT,,05/30/2024 00:00:00,02/18/2025 00:00:00,02/18/2025 00:00:00,1100 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,20,DÉTAIL,45.5402453,-73.6869605
ALIMENTATION JOHNY BELAIR INC.,METRO AVENUE DU PARC,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","3575 AVENUE DU PARC 5100 MONTREAL, (QC) H2X3P9",HYPERMARCHE,,05/30/2024 00:00:00,04/30/2025 00:00:00,04/30/2025 00:00:00,1300 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,20,DÉTAIL,45.5104646,-73.5750036
PHOENIX CAMP SOLUTIONS LTD.,SOLUTIONS CAMP PHOENIX,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","3700 RUE SAINT-PATRICK 108 MONTREAL, (QC) H4E1A1",TRAITEUR,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",06/17/2024 00:00:00,09/12/2025 00:00:00,09/12/2025 00:00:00,1200 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,21,RESTAURATION,45.470592,-73.5806666
ZAMBOANGINIA BELLE CUISINE INC.,ZAMBOANGINIA BELLE CUISINE,"LE PRODUIT ALTERABLE A LA CHALEUR A L'EXCEPTION DES FRUITS ET LEGUMES FRAIS ENTIERS DOIT ETRE REFROIDI SANS RETARD ET MAINTENU CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4C JUSQU'A SA LIVRAISON AU CONSOMMATEUR, SAUF PENDANT LE TEMPS REQUIS POUR L'APPLICATION D'UN PROCEDE DE FABRICATION OU D'UN TRAITEMENT RECONNU EN INDUSTRIE ALIMENTAIRE ET QUI EXIGE UNE PLUS HAUTE TEMPERATURE.","6900 BOULEVARD DECARIE 101 COTE SAINT-LUC, (QC) H3X2T8",RESTAURANT,,06/19/2024 00:00:00,10/16/2025 00:00:00,10/16/2025 00:00:00,1500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,1.4.1               ,TEMPERATURE DE CONSERVATION,3,VILLE DE MONTREAL,21,RESTAURATION,45.4910162,-73.6506983
9370-6166 QUEBEC INC.,LA REINE PATISSIERE,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","12210 BOULEVARD LAURENTIEN MONTREAL, (QC) H4K1M9",PATISSERIE,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",06/21/2024 00:00:00,10/16/2025 00:00:00,10/16/2025 00:00:00,1200 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,20,DÉTAIL,45.527319,-73.7199628
2834685 CANADA INC.,QUARTIER PERSE,"NUL NE PEUT, SANS ETRE TITULAIRE D'UN PERMIS EN VIGUEUR, EXPLOITER UN LIEU OU UN VEHICULE OU EST EXERCEE L'ACTIVITE DE RESTAURATEUR.","4241 BOULEVARD DECARIE MONTREAL, (QC) H4A3K4",RESTAURANT,,06/28/2024 00:00:00,11/06/2025 00:00:00,11/06/2025 00:00:00,5000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",               ,,9                   ,,3,VILLE DE MONTREAL,21,RESTAURATION,45.4791617,-73.6192838
9072-9930 QUEBEC INC.,MARCHE KIM HOUR,"LES SURFACES DU MATERIEL, DE L'EQUIPEMENT, DES USTENSILES ET DES CONTENANTS QUI ENTRENT EN CONTACT DIRECT AVEC LES PRODUITS, A L'EXCEPTION DES FRUITS ET LEGUMES FRAIS ENTIERS QUI NE FONT PAS L'OBJET DE PREPARATION, DOIVENT ETRE FAITES D'UN MATERIAU:  1? QUI NE PEUT ETRE CORRODE: RESISTANT AUX OPERATIONS DE LAVAGE, DE NETTOYAGE OU DE DESINFECTION: 3? NON TOXIQUE ET NON EN ETAT OU EN VOIE DE PUTREFACTION: 4? NON ABSORBANT ET IMPERMEABLE: 5? INALTERABLE PAR LES PRODUITS ET FABRIQUE DE FACON A NE PAS ALTERER LES PRODUITS. CES SURFACES DOIVENT ETRE EXEMPTES DE PARTICULES DETACHABLES, D'ASPERITES OU DE FISSURES.","7734 BOULEVARD SAINT-MICHEL MONTREAL, (QC) H2A3A5",EPICERIE/BOUCHERIE,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",04/25/2024 00:00:00,10/17/2025 00:00:00,10/17/2025 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.4               ,SURFACES DE TRAVAIL,3,VILLE DE MONTREAL,20,DÉTAIL,45.5616609,-73.6054279
9262-6118 QUEBEC INC.,RESTAURANT A&W,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","8000 BOULEVARD MAURICE-DUPLESSIS MONTREAL, (QC) H1E2Y9",RESTAURANT SERVICE RAPIDE,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",05/16/2024 00:00:00,10/16/2025 00:00:00,10/16/2025 00:00:00,2250 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,21,RESTAURATION,45.6314501,-73.5889828
9312-3362 QUEBEC INC.,"LE RICHMOND, MARCHE ITALIEN","NUL NE PEUT FAIRE EMPLOI SUR UN PRODUIT, SON RECIPIENT, SON ETIQUETTE, SON EMBALLAGE, SUR UN ECRITEAU AFFERENT OU DANS UN DOCUMENT CONCERNANT LA PUBLICITE, LA DETENTION, LA MANUTENTION OU LA MISE EN CIRCULATION D'UN PRODUIT POUR LA VENTE, D'UNE INDICATION INEXACTE, FAUSSE, TROMPEUSE OU SUSCEPTIBLE DE CREER CHEZ L'ACHETEUR UNE CONFUSION SUR L'ORIGINE, LA NATURE, LA CATEGORIE, LA CLASSE, LA QUALITE, L'ETAT, LA QUANTITE, LA COMPOSITION, LA CONSERVATION OU L'UTILISATION SECURITAIRE DU PRODUIT. EST ASSIMILEE A UNE INDICATION INEXACTE, FAUSSE OU TROMPEUSE, L'ABSENCE D'INDICATION OU UNE INDICATION INCOMPREHENSIBLE OU ILLISIBLE SUR L'UN DES ELEMENTS MENTIONNES CI-HAUT.","333 RUE RICHMOND MONTREAL, (QC) H3J1T9",EPICERIE/BOUCHERIE,,11/28/2024 00:00:00,02/13/2026 00:00:00,02/13/2026 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",               ,,4                   ,,3,VILLE DE MONTREAL,20,DÉTAIL,45.4884853,-73.5661101
PIZZA SAINT VIATEUR INC.,PIZZA SAINT-VIATEUR,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","27 RUE BERNARD OUEST MONTREAL, (QC) H2T2J6",RESTAURANT SERVICE RAPIDE,,12/05/2024 00:00:00,10/22/2025 00:00:00,10/22/2025 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,21,RESTAURATION,45.5269667,-73.6027231
9469-6663 QUEBEC INC.,RESTAURANT BIRU BIRU,"NUL NE PEUT, SANS ETRE TITULAIRE D'UN PERMIS EN VIGUEUR, EXPLOITER UN LIEU OU UN VEHICULE OU EST EXERCEE L'ACTIVITE DE RESTAURATEUR.","2170 RUE SAINTE-CATHERINE OUEST MONTREAL, (QC) H3H1M7",RESTAURANT,,01/09/2025 00:00:00,01/30/2026 00:00:00,01/30/2026 00:00:00,5000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",               ,,9                   ,,3,VILLE DE MONTREAL,21,RESTAURATION,45.4905315,-73.5828276
7786760 CANADA INC.,RESTAURANT KEUNG KEE,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","70 RUE DE LA GAUCHETIERE OUEST MONTREAL, (QC) H2Z1C1",RESTAURANT,,01/10/2025 00:00:00,01/07/2026 00:00:00,01/07/2026 00:00:00,4000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,21,RESTAURATION,45.5072391,-73.5603589
LES ENTREPRISES LARAN INC.,GARDERIE LES AVENTURIERS,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","7655 BOULEVARD NEWMAN MONTREAL, (QC) H8N1X7",GARDERIE,,01/13/2025 00:00:00,01/16/2026 00:00:00,01/16/2026 00:00:00,1500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,21,RESTAURATION,45.439203,-73.6233947
NELLY LIM STUDIO INC.,MAMAN,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","1524 RUE NOTRE-DAME OUEST MONTREAL, (QC) H3C1L2",RESTAURANT,,01/14/2025 00:00:00,01/26/2026 00:00:00,01/26/2026 00:00:00,1500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,21,RESTAURATION,45.4905485,-73.566628
9479-7743 QUEBEC INC.,3 MADAMES DUMPLINGS,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","3872 RUE WELLINGTON MONTREAL, (QC) H4G1V2",RESTAURANT,,01/20/2025 00:00:00,07/09/2025 00:00:00,07/09/2025 00:00:00,3500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,21,RESTAURATION,45.4652549,-73.5666534
9501-8370 QUEBEC INC.,MARCHE MAREMA,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","7432A RUE SAINT-HUBERT MONTREAL, (QC) H2R2N3",TRAITEUR,,01/22/2025 00:00:00,01/30/2026 00:00:00,01/30/2026 00:00:00,4000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,21,RESTAURATION,45.5422564,-73.6168743
HUNG PHAT IMPEX INC.,MARCHE HUNG PHAT,"LE PRODUIT ALTERABLE A LA CHALEUR A L'EXCEPTION DES FRUITS ET LEGUMES FRAIS ENTIERS DOIT ETRE REFROIDI SANS RETARD ET MAINTENU CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4C JUSQU'A SA LIVRAISON AU CONSOMMATEUR, SAUF PENDANT LE TEMPS REQUIS POUR L'APPLICATION D'UN PROCEDE DE FABRICATION OU D'UN TRAITEMENT RECONNU EN INDUSTRIE ALIMENTAIRE ET QUI EXIGE UNE PLUS HAUTE TEMPERATURE.","7099 RUE SAINT-DENIS MONTREAL, (QC) H2S2S5",EPICERIE/BOUCHERIE,,01/22/2025 00:00:00,03/10/2026 00:00:00,03/10/2026 00:00:00,2000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,1.4.1               ,TEMPERATURE DE CONSERVATION,3,VILLE DE MONTREAL,20,DÉTAIL,45.5382408,-73.6137661
9359-9298 QUEBEC INC.,KABAB,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","3131 BOULEVARD DE LA COTE-VERTU M2B MONTREAL, (QC) H4R1Y8",RESTAURANT,,01/23/2025 00:00:00,02/16/2026 00:00:00,02/16/2026 00:00:00,1800 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,21,RESTAURATION,,
9131-6372 QUEBEC INC.,VEER BAKERS,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","4840 RUE RENE-EMARD MONTREAL, (QC) H9A2Y1",PATISSERIE,,01/23/2025 00:00:00,01/23/2026 00:00:00,01/23/2026 00:00:00,2500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,20,DÉTAIL,45.4924675,-73.8497124
9179-3547 QUEBEC INC.,JOSEPHINE LA POUTINE,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","7275 RUE SHERBROOKE EST 127 MONTREAL, (QC) H1N1E9",CASSE-CROUTE,,03/21/2025 00:00:00,12/05/2025 00:00:00,12/05/2025 00:00:00,1000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,21,RESTAURATION,45.5924824,-73.5410398
9470-6132 QUEBEC INC.,RESTAURANT DALDONGNAE,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","1850 RUE SAINTE-CATHERINE OUEST MONTREAL, (QC) H3H1M1",RESTAURANT,,07/23/2025 00:00:00,03/17/2026 00:00:00,03/17/2026 00:00:00,900 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,21,RESTAURATION,45.4929454,-73.5799492
9393-9635 QUEBEC INC.,RESTAURANT VAGO ITALIEN,"LES SURFACES DU MATERIEL, DE L'EQUIPEMENT, DES USTENSILES ET DES CONTENANTS QUI ENTRENT EN CONTACT DIRECT AVEC LES PRODUITS, A L'EXCEPTION DES FRUITS ET LEGUMES FRAIS ENTIERS QUI NE FONT PAS L'OBJET DE PREPARATION, DOIVENT ETRE FAITES D'UN MATERIAU:  1? QUI NE PEUT ETRE CORRODE: RESISTANT AUX OPERATIONS DE LAVAGE, DE NETTOYAGE OU DE DESINFECTION: 3? NON TOXIQUE ET NON EN ETAT OU EN VOIE DE PUTREFACTION: 4? NON ABSORBANT ET IMPERMEABLE: 5? INALTERABLE PAR LES PRODUITS ET FABRIQUE DE FACON A NE PAS ALTERER LES PRODUITS. CES SURFACES DOIVENT ETRE EXEMPTES DE PARTICULES DETACHABLES, D'ASPERITES OU DE FISSURES.","1336 AVENUE GREENE WESTMOUNT, (QC) H3Z2B1",RESTAURANT,,03/04/2025 00:00:00,03/09/2026 00:00:00,03/09/2026 00:00:00,1500 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.4               ,SURFACES DE TRAVAIL,3,VILLE DE MONTREAL,21,RESTAURATION,45.487197,-73.590712
9343-0239 QUEBEC INC.,RESTAURANT PHO BAC,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","1016 BOULEVARD SAINT-LAURENT MONTREAL, (QC) H2Z1J3",RESTAURANT,,06/26/2025 00:00:00,03/09/2026 00:00:00,03/09/2026 00:00:00,2200 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,21,RESTAURATION,45.5078438,-73.5598324
9498-2303 QUEBEC INC.,BOMBAY CHAAT & PAAN,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","1487 RUE MACDONALD MONTREAL, (QC) H4L2A8",RESTAURANT,"L'exploitant, qui opérait à la date de l'infraction, a cessé ses opérations",07/09/2025 00:00:00,03/09/2026 00:00:00,03/09/2026 00:00:00,1800 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,21,RESTAURATION,45.5140216,-73.6819313
9189-4329 QUEBEC INC.,RESTAURANT SICILIANA,"LES LIEUX, VEHICULES, EQUIPEMENTS, MATERIAUX ET USTENSILES SERVANT A LA PREPARATION AU CONDITIONNEMENT, A L'ENTREPOSAGE, AU TRANSPORT, A L'ETIQUETAGE ET AU SERVICE DES PRODUITS, AINSI QUE LES AUTRES INSTALLATIONS ET LOCAUX SANITAIRES, DOIVENT ETRE PROPRES.","1264 RUE STANLEY MONTREAL, (QC) H3B2S7",RESTAURANT,,08/21/2025 00:00:00,02/04/2026 00:00:00,02/04/2026 00:00:00,4000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.2.1               ,INSALUBRITE,3,VILLE DE MONTREAL,21,RESTAURATION,45.4989616,-73.5731471
MARCHE AFRICAIN KAMIA INC.,MARCHE AFRICAIN KAMIA,"LE LIEU OU LE VEHICULE DOIT ETRE EXEMPT DE CONTAMINANTS, DE POLLUANTS, DE TOUTE ESPECE D'ANIMAUX Y COMPRIS LES INSECTES ET LES RONGEURS OU DE LEURS EXCREMENTS.","7234 RUE HUTCHISON MONTREAL, (QC) H3N1Z2",EPICERIE/BOUCHERIE,,08/29/2025 00:00:00,03/09/2026 00:00:00,03/09/2026 00:00:00,3000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,2.1.2               ,,3,VILLE DE MONTREAL,20,DÉTAIL,45.5297107,-73.6235473
EPILYS INC.,EPILYS,"LE PRODUIT ALTERABLE A LA CHALEUR A L'EXCEPTION DES FRUITS ET LEGUMES FRAIS ENTIERS DOIT ETRE REFROIDI SANS RETARD ET MAINTENU CONSTAMMENT A UNE TEMPERATURE INTERNE ET AMBIANTE NE DEPASSANT PAS 4C JUSQU'A SA LIVRAISON AU CONSOMMATEUR, SAUF PENDANT LE TEMPS REQUIS POUR L'APPLICATION D'UN PROCEDE DE FABRICATION OU D'UN TRAITEMENT RECONNU EN INDUSTRIE ALIMENTAIRE ET QUI EXIGE UNE PLUS HAUTE TEMPERATURE.","9204 BOULEVARD PIE-IX MONTREAL, (QC) H1Z4H7",HYPERMARCHE,,03/04/2025 00:00:00,12/09/2025 00:00:00,12/09/2025 00:00:00,4000 $,P-29,"Loi sur les produits alimentaires (RLRQ, chapitre P-29)",r.1            ,REGLEMENT SUR LES ALIMENTS,1.4.1               ,TEMPERATURE DE CONSERVATION,3,VILLE DE MONTREAL,20,DÉTAIL,45.5802138,-73.6246668
